DATE,TIME,実績(万kW),DATETIME
2021/9/4,4:00,583,2021-09-04 4:00:00
2021/9/4,5:00,582,2021-09-04 5:00:00
2021/9/4,6:00,568,2021-09-04 6:00:00
2021/9/4,7:00,560,2021-09-04 7:00:00
2021/9/4,8:00,602,2021-09-04 8:00:00
2021/9/4,9:00,645,2021-09-04 9:00:00
2021/9/4,10:00,664,2021-09-04 10:00:00
2021/9/4,11:00,676,2021-09-04 11:00:00
2021/9/4,12:00,660,2021-09-04 12:00:00
2021/9/4,13:00,677,2021-09-04 13:00:00
2021/9/4,14:00,685,2021-09-04 14:00:00
2021/9/4,15:00,689,2021-09-04 15:00:00
2021/9/4,16:00,672,2021-09-04 16:00:00
2021/9/4,17:00,661,2021-09-04 17:00:00
2021/9/4,18:00,658,2021-09-04 18:00:00
2021/9/4,19:00,645,2021-09-04 19:00:00
2021/9/4,20:00,608,2021-09-04 20:00:00
2021/9/4,21:00,578,2021-09-04 21:00:00
2021/9/4,22:00,562,2021-09-04 22:00:00
2021/9/4,23:00,547,2021-09-04 23:00:00
2021/9/5,0:00,524,2021-09-05 0:00:00
2021/9/5,1:00,499,2021-09-05 1:00:00
2021/9/5,2:00,508,2021-09-05 2:00:00
2021/9/5,3:00,545,2021-09-05 3:00:00
2021/9/5,4:00,560,2021-09-05 4:00:00
2021/9/5,5:00,555,2021-09-05 5:00:00
2021/9/5,6:00,534,2021-09-05 6:00:00
2021/9/5,7:00,532,2021-09-05 7:00:00
2021/9/5,8:00,559,2021-09-05 8:00:00
2021/9/5,9:00,570,2021-09-05 9:00:00
2021/9/5,10:00,602,2021-09-05 10:00:00
2021/9/5,11:00,629,2021-09-05 11:00:00
2021/9/5,12:00,645,2021-09-05 12:00:00
2021/9/5,13:00,632,2021-09-05 13:00:00
2021/9/5,14:00,634,2021-09-05 14:00:00
2021/9/5,15:00,631,2021-09-05 15:00:00
2021/9/5,16:00,629,2021-09-05 16:00:00
2021/9/5,17:00,649,2021-09-05 17:00:00
2021/9/5,18:00,668,2021-09-05 18:00:00
2021/9/5,19:00,653,2021-09-05 19:00:00
2021/9/5,20:00,615,2021-09-05 20:00:00
2021/9/5,21:00,594,2021-09-05 21:00:00
2021/9/5,22:00,565,2021-09-05 22:00:00
2021/9/5,23:00,540,2021-09-05 23:00:00
2021/9/6,0:00,523,2021-09-06 0:00:00
2021/9/6,1:00,504,2021-09-06 1:00:00
2021/9/6,2:00,511,2021-09-06 2:00:00
2021/9/6,3:00,552,2021-09-06 3:00:00
2021/9/6,4:00,570,2021-09-06 4:00:00
2021/9/6,5:00,580,2021-09-06 5:00:00
2021/9/6,6:00,579,2021-09-06 6:00:00
2021/9/6,7:00,611,2021-09-06 7:00:00
2021/9/6,8:00,696,2021-09-06 8:00:00
2021/9/6,9:00,771,2021-09-06 9:00:00
2021/9/6,10:00,816,2021-09-06 10:00:00
2021/9/6,11:00,836,2021-09-06 11:00:00
2021/9/6,12:00,817,2021-09-06 12:00:00
2021/9/6,13:00,854,2021-09-06 13:00:00
2021/9/6,14:00,849,2021-09-06 14:00:00
2021/9/6,15:00,844,2021-09-06 15:00:00
2021/9/6,16:00,830,2021-09-06 16:00:00
2021/9/6,17:00,789,2021-09-06 17:00:00
2021/9/6,18:00,757,2021-09-06 18:00:00
2021/9/6,19:00,719,2021-09-06 19:00:00
2021/9/6,20:00,677,2021-09-06 20:00:00
2021/9/6,21:00,647,2021-09-06 21:00:00
2021/9/6,22:00,622,2021-09-06 22:00:00
2021/9/6,23:00,601,2021-09-06 23:00:00
2021/9/7,0:00,565,2021-09-07 0:00:00
2021/9/7,1:00,542,2021-09-07 1:00:00
2021/9/7,2:00,552,2021-09-07 2:00:00
2021/9/7,3:00,576,2021-09-07 3:00:00
2021/9/7,4:00,596,2021-09-07 4:00:00
2021/9/7,5:00,600,2021-09-07 5:00:00
2021/9/7,6:00,595,2021-09-07 6:00:00
2021/9/7,7:00,609,2021-09-07 7:00:00
2021/9/7,8:00,700,2021-09-07 8:00:00
2021/9/7,9:00,758,2021-09-07 9:00:00
2021/9/7,10:00,765,2021-09-07 10:00:00
2021/9/7,11:00,774,2021-09-07 11:00:00
2021/9/7,12:00,748,2021-09-07 12:00:00
2021/9/7,13:00,793,2021-09-07 13:00:00
2021/9/7,14:00,791,2021-09-07 14:00:00
2021/9/7,15:00,783,2021-09-07 15:00:00
2021/9/7,16:00,781,2021-09-07 16:00:00
2021/9/7,17:00,748,2021-09-07 17:00:00
2021/9/7,18:00,739,2021-09-07 18:00:00
2021/9/7,19:00,704,2021-09-07 19:00:00
2021/9/7,20:00,670,2021-09-07 20:00:00
2021/9/7,21:00,645,2021-09-07 21:00:00
2021/9/7,22:00,622,2021-09-07 22:00:00
2021/9/7,23:00,608,2021-09-07 23:00:00
2021/9/8,0:00,584,2021-09-08 0:00:00
2021/9/8,1:00,564,2021-09-08 1:00:00
2021/9/8,2:00,571,2021-09-08 2:00:00
2021/9/8,3:00,604,2021-09-08 3:00:00
2021/9/8,4:00,630,2021-09-08 4:00:00
2021/9/8,5:00,628,2021-09-08 5:00:00
2021/9/8,6:00,637,2021-09-08 6:00:00
2021/9/8,7:00,676,2021-09-08 7:00:00
2021/9/8,8:00,754,2021-09-08 8:00:00
2021/9/8,9:00,794,2021-09-08 9:00:00
2021/9/8,10:00,812,2021-09-08 10:00:00
2021/9/8,11:00,813,2021-09-08 11:00:00
2021/9/8,12:00,785,2021-09-08 12:00:00
2021/9/8,13:00,824,2021-09-08 13:00:00
2021/9/8,14:00,824,2021-09-08 14:00:00
2021/9/8,15:00,831,2021-09-08 15:00:00
2021/9/8,16:00,828,2021-09-08 16:00:00
2021/9/8,17:00,782,2021-09-08 17:00:00
2021/9/8,18:00,764,2021-09-08 18:00:00
2021/9/8,19:00,726,2021-09-08 19:00:00
2021/9/8,20:00,681,2021-09-08 20:00:00
2021/9/8,21:00,649,2021-09-08 21:00:00
2021/9/8,22:00,626,2021-09-08 22:00:00
2021/9/8,23:00,613,2021-09-08 23:00:00
2021/9/9,0:00,579,2021-09-09 0:00:00
2021/9/9,1:00,556,2021-09-09 1:00:00
2021/9/9,2:00,565,2021-09-09 2:00:00
2021/9/9,3:00,592,2021-09-09 3:00:00
2021/9/9,4:00,617,2021-09-09 4:00:00
2021/9/9,5:00,600,2021-09-09 5:00:00
2021/9/9,6:00,609,2021-09-09 6:00:00
2021/9/9,7:00,643,2021-09-09 7:00:00
2021/9/9,8:00,736,2021-09-09 8:00:00
2021/9/9,9:00,803,2021-09-09 9:00:00
2021/9/9,10:00,839,2021-09-09 10:00:00
2021/9/9,11:00,868,2021-09-09 11:00:00
2021/9/9,12:00,843,2021-09-09 12:00:00
2021/9/9,13:00,869,2021-09-09 13:00:00
2021/9/9,14:00,869,2021-09-09 14:00:00
2021/9/9,15:00,857,2021-09-09 15:00:00
2021/9/9,16:00,855,2021-09-09 16:00:00
2021/9/9,17:00,814,2021-09-09 17:00:00
2021/9/9,18:00,783,2021-09-09 18:00:00
2021/9/9,19:00,737,2021-09-09 19:00:00
2021/9/9,20:00,690,2021-09-09 20:00:00
2021/9/9,21:00,648,2021-09-09 21:00:00
2021/9/9,22:00,619,2021-09-09 22:00:00
2021/9/9,23:00,585,2021-09-09 23:00:00
2021/9/10,0:00,561,2021-09-10 0:00:00
2021/9/10,1:00,546,2021-09-10 1:00:00
2021/9/10,2:00,556,2021-09-10 2:00:00
2021/9/10,3:00,584,2021-09-10 3:00:00
2021/9/10,4:00,598,2021-09-10 4:00:00
2021/9/10,5:00,605,2021-09-10 5:00:00
2021/9/10,6:00,596,2021-09-10 6:00:00
2021/9/10,7:00,622,2021-09-10 7:00:00
2021/9/10,8:00,706,2021-09-10 8:00:00
2021/9/10,9:00,787,2021-09-10 9:00:00
2021/9/10,10:00,828,2021-09-10 10:00:00
2021/9/10,11:00,845,2021-09-10 11:00:00
2021/9/10,12:00,827,2021-09-10 12:00:00
2021/9/10,13:00,872,2021-09-10 13:00:00
2021/9/10,14:00,873,2021-09-10 14:00:00
2021/9/10,15:00,858,2021-09-10 15:00:00
2021/9/10,16:00,820,2021-09-10 16:00:00
2021/9/10,17:00,782,2021-09-10 17:00:00
2021/9/10,18:00,762,2021-09-10 18:00:00
2021/9/10,19:00,728,2021-09-10 19:00:00
2021/9/10,20:00,687,2021-09-10 20:00:00
2021/9/10,21:00,651,2021-09-10 21:00:00
2021/9/10,22:00,632,2021-09-10 22:00:00
2021/9/10,23:00,611,2021-09-10 23:00:00
2021/9/11,0:00,586,2021-09-11 0:00:00
2021/9/11,1:00,555,2021-09-11 1:00:00
2021/9/11,2:00,559,2021-09-11 2:00:00
2021/9/11,3:00,582,2021-09-11 3:00:00
2021/9/11,4:00,602,2021-09-11 4:00:00
2021/9/11,5:00,585,2021-09-11 5:00:00
2021/9/11,6:00,575,2021-09-11 6:00:00
2021/9/11,7:00,590,2021-09-11 7:00:00
2021/9/11,8:00,623,2021-09-11 8:00:00
2021/9/11,9:00,652,2021-09-11 9:00:00
2021/9/11,10:00,674,2021-09-11 10:00:00
2021/9/11,11:00,694,2021-09-11 11:00:00
2021/9/11,12:00,668,2021-09-11 12:00:00
2021/9/11,13:00,689,2021-09-11 13:00:00
2021/9/11,14:00,685,2021-09-11 14:00:00
2021/9/11,15:00,684,2021-09-11 15:00:00
2021/9/11,16:00,678,2021-09-11 16:00:00
2021/9/11,17:00,678,2021-09-11 17:00:00
2021/9/11,18:00,688,2021-09-11 18:00:00
2021/9/11,19:00,669,2021-09-11 19:00:00
2021/9/11,20:00,622,2021-09-11 20:00:00
2021/9/11,21:00,590,2021-09-11 21:00:00
2021/9/11,22:00,569,2021-09-11 22:00:00
2021/9/11,23:00,551,2021-09-11 23:00:00
2021/9/12,0:00,522,2021-09-12 0:00:00
2021/9/12,1:00,496,2021-09-12 1:00:00
2021/9/12,2:00,510,2021-09-12 2:00:00
2021/9/12,3:00,540,2021-09-12 3:00:00
2021/9/12,4:00,558,2021-09-12 4:00:00
2021/9/12,5:00,553,2021-09-12 5:00:00
2021/9/12,6:00,523,2021-09-12 6:00:00
2021/9/12,7:00,541,2021-09-12 7:00:00
2021/9/12,8:00,567,2021-09-12 8:00:00
2021/9/12,9:00,584,2021-09-12 9:00:00
2021/9/12,10:00,584,2021-09-12 10:00:00
2021/9/12,11:00,616,2021-09-12 11:00:00
2021/9/12,12:00,626,2021-09-12 12:00:00
2021/9/12,13:00,611,2021-09-12 13:00:00
2021/9/12,14:00,625,2021-09-12 14:00:00
2021/9/12,15:00,625,2021-09-12 15:00:00
2021/9/12,16:00,637,2021-09-12 16:00:00
2021/9/12,17:00,664,2021-09-12 17:00:00
2021/9/12,18:00,688,2021-09-12 18:00:00
2021/9/12,19:00,666,2021-09-12 19:00:00
2021/9/12,20:00,628,2021-09-12 20:00:00
2021/9/12,21:00,609,2021-09-12 21:00:00
2021/9/12,22:00,567,2021-09-12 22:00:00
2021/9/12,23:00,545,2021-09-12 23:00:00
2021/9/13,0:00,515,2021-09-13 0:00:00
2021/9/13,1:00,492,2021-09-13 1:00:00
2021/9/13,2:00,518,2021-09-13 2:00:00
2021/9/13,3:00,546,2021-09-13 3:00:00
2021/9/13,4:00,568,2021-09-13 4:00:00
2021/9/13,5:00,587,2021-09-13 5:00:00
2021/9/13,6:00,592,2021-09-13 6:00:00
2021/9/13,7:00,614,2021-09-13 7:00:00
2021/9/13,8:00,685,2021-09-13 8:00:00
2021/9/13,9:00,756,2021-09-13 9:00:00
2021/9/13,10:00,768,2021-09-13 10:00:00
2021/9/13,11:00,782,2021-09-13 11:00:00
2021/9/13,12:00,752,2021-09-13 12:00:00
2021/9/13,13:00,789,2021-09-13 13:00:00
2021/9/13,14:00,784,2021-09-13 14:00:00
2021/9/13,15:00,780,2021-09-13 15:00:00
2021/9/13,16:00,770,2021-09-13 16:00:00
2021/9/13,17:00,744,2021-09-13 17:00:00
2021/9/13,18:00,736,2021-09-13 18:00:00
2021/9/13,19:00,700,2021-09-13 19:00:00
2021/9/13,20:00,668,2021-09-13 20:00:00
2021/9/13,21:00,640,2021-09-13 21:00:00
2021/9/13,22:00,619,2021-09-13 22:00:00
2021/9/13,23:00,602,2021-09-13 23:00:00
2021/9/14,0:00,577,2021-09-14 0:00:00
2021/9/14,1:00,554,2021-09-14 1:00:00
2021/9/14,2:00,564,2021-09-14 2:00:00
2021/9/14,3:00,594,2021-09-14 3:00:00
2021/9/14,4:00,618,2021-09-14 4:00:00
2021/9/14,5:00,618,2021-09-14 5:00:00
2021/9/14,6:00,622,2021-09-14 6:00:00
2021/9/14,7:00,646,2021-09-14 7:00:00
2021/9/14,8:00,712,2021-09-14 8:00:00
2021/9/14,9:00,766,2021-09-14 9:00:00
2021/9/14,10:00,770,2021-09-14 10:00:00
2021/9/14,11:00,758,2021-09-14 11:00:00
2021/9/14,12:00,711,2021-09-14 12:00:00
2021/9/14,13:00,749,2021-09-14 13:00:00
2021/9/14,14:00,755,2021-09-14 14:00:00
2021/9/14,15:00,745,2021-09-14 15:00:00
2021/9/14,16:00,730,2021-09-14 16:00:00
2021/9/14,17:00,711,2021-09-14 17:00:00
2021/9/14,18:00,709,2021-09-14 18:00:00
2021/9/14,19:00,679,2021-09-14 19:00:00
2021/9/14,20:00,641,2021-09-14 20:00:00
2021/9/14,21:00,622,2021-09-14 21:00:00
2021/9/14,22:00,601,2021-09-14 22:00:00
2021/9/14,23:00,589,2021-09-14 23:00:00
2021/9/15,0:00,567,2021-09-15 0:00:00
2021/9/15,1:00,545,2021-09-15 1:00:00
2021/9/15,2:00,557,2021-09-15 2:00:00
2021/9/15,3:00,594,2021-09-15 3:00:00
2021/9/15,4:00,616,2021-09-15 4:00:00
2021/9/15,5:00,612,2021-09-15 5:00:00
2021/9/15,6:00,628,2021-09-15 6:00:00
2021/9/15,7:00,657,2021-09-15 7:00:00
2021/9/15,8:00,700,2021-09-15 8:00:00
2021/9/15,9:00,729,2021-09-15 9:00:00
2021/9/15,10:00,749,2021-09-15 10:00:00
2021/9/15,11:00,757,2021-09-15 11:00:00
2021/9/15,12:00,718,2021-09-15 12:00:00
2021/9/15,13:00,766,2021-09-15 13:00:00
2021/9/15,14:00,774,2021-09-15 14:00:00
2021/9/15,15:00,760,2021-09-15 15:00:00
2021/9/15,16:00,761,2021-09-15 16:00:00
2021/9/15,17:00,730,2021-09-15 17:00:00
2021/9/15,18:00,720,2021-09-15 18:00:00
2021/9/15,19:00,687,2021-09-15 19:00:00
2021/9/15,20:00,649,2021-09-15 20:00:00
2021/9/15,21:00,613,2021-09-15 21:00:00
2021/9/15,22:00,600,2021-09-15 22:00:00
2021/9/15,23:00,588,2021-09-15 23:00:00
2021/9/16,0:00,559,2021-09-16 0:00:00
2021/9/16,1:00,535,2021-09-16 1:00:00
2021/9/16,2:00,555,2021-09-16 2:00:00
2021/9/16,3:00,588,2021-09-16 3:00:00
2021/9/16,4:00,608,2021-09-16 4:00:00
2021/9/16,5:00,595,2021-09-16 5:00:00
2021/9/16,6:00,595,2021-09-16 6:00:00
2021/9/16,7:00,614,2021-09-16 7:00:00
2021/9/16,8:00,674,2021-09-16 8:00:00
2021/9/16,9:00,720,2021-09-16 9:00:00
2021/9/16,10:00,719,2021-09-16 10:00:00
2021/9/16,11:00,737,2021-09-16 11:00:00
2021/9/16,12:00,714,2021-09-16 12:00:00
2021/9/16,13:00,752,2021-09-16 13:00:00
2021/9/16,14:00,758,2021-09-16 14:00:00
2021/9/16,15:00,761,2021-09-16 15:00:00
2021/9/16,16:00,750,2021-09-16 16:00:00
2021/9/16,17:00,720,2021-09-16 17:00:00
2021/9/16,18:00,715,2021-09-16 18:00:00
2021/9/16,19:00,677,2021-09-16 19:00:00
2021/9/16,20:00,649,2021-09-16 20:00:00
2021/9/16,21:00,631,2021-09-16 21:00:00
2021/9/16,22:00,611,2021-09-16 22:00:00
2021/9/16,23:00,590,2021-09-16 23:00:00
2021/9/17,0:00,565,2021-09-17 0:00:00
2021/9/17,1:00,550,2021-09-17 1:00:00
2021/9/17,2:00,562,2021-09-17 2:00:00
2021/9/17,3:00,592,2021-09-17 3:00:00
2021/9/17,4:00,613,2021-09-17 4:00:00
2021/9/17,5:00,617,2021-09-17 5:00:00
2021/9/17,6:00,613,2021-09-17 6:00:00
2021/9/17,7:00,641,2021-09-17 7:00:00
2021/9/17,8:00,724,2021-09-17 8:00:00
2021/9/17,9:00,771,2021-09-17 9:00:00
2021/9/17,10:00,768,2021-09-17 10:00:00
2021/9/17,11:00,771,2021-09-17 11:00:00
2021/9/17,12:00,747,2021-09-17 12:00:00
2021/9/17,13:00,786,2021-09-17 13:00:00
2021/9/17,14:00,784,2021-09-17 14:00:00
2021/9/17,15:00,775,2021-09-17 15:00:00
2021/9/17,16:00,760,2021-09-17 16:00:00
2021/9/17,17:00,730,2021-09-17 17:00:00
2021/9/17,18:00,706,2021-09-17 18:00:00
2021/9/17,19:00,667,2021-09-17 19:00:00
2021/9/17,20:00,633,2021-09-17 20:00:00
2021/9/17,21:00,610,2021-09-17 21:00:00
2021/9/17,22:00,599,2021-09-17 22:00:00
2021/9/17,23:00,579,2021-09-17 23:00:00
2021/9/18,0:00,546,2021-09-18 0:00:00
2021/9/18,1:00,539,2021-09-18 1:00:00
2021/9/18,2:00,552,2021-09-18 2:00:00
2021/9/18,3:00,584,2021-09-18 3:00:00
2021/9/18,4:00,594,2021-09-18 4:00:00
2021/9/18,5:00,585,2021-09-18 5:00:00
2021/9/18,6:00,570,2021-09-18 6:00:00
2021/9/18,7:00,588,2021-09-18 7:00:00
2021/9/18,8:00,629,2021-09-18 8:00:00
2021/9/18,9:00,675,2021-09-18 9:00:00
2021/9/18,10:00,703,2021-09-18 10:00:00
2021/9/18,11:00,707,2021-09-18 11:00:00
2021/9/18,12:00,690,2021-09-18 12:00:00
2021/9/18,13:00,699,2021-09-18 13:00:00
2021/9/18,14:00,699,2021-09-18 14:00:00
2021/9/18,15:00,687,2021-09-18 15:00:00
2021/9/18,16:00,687,2021-09-18 16:00:00
2021/9/18,17:00,665,2021-09-18 17:00:00
2021/9/18,18:00,667,2021-09-18 18:00:00
2021/9/18,19:00,643,2021-09-18 19:00:00
2021/9/18,20:00,607,2021-09-18 20:00:00
2021/9/18,21:00,577,2021-09-18 21:00:00
2021/9/18,22:00,551,2021-09-18 22:00:00
2021/9/18,23:00,525,2021-09-18 23:00:00
2021/9/19,0:00,506,2021-09-19 0:00:00
2021/9/19,1:00,488,2021-09-19 1:00:00
2021/9/19,2:00,502,2021-09-19 2:00:00
2021/9/19,3:00,536,2021-09-19 3:00:00
2021/9/19,4:00,556,2021-09-19 4:00:00
2021/9/19,5:00,551,2021-09-19 5:00:00
2021/9/19,6:00,531,2021-09-19 6:00:00
2021/9/19,7:00,538,2021-09-19 7:00:00
2021/9/19,8:00,555,2021-09-19 8:00:00
2021/9/19,9:00,578,2021-09-19 9:00:00
2021/9/19,10:00,606,2021-09-19 10:00:00
2021/9/19,11:00,622,2021-09-19 11:00:00
2021/9/19,12:00,628,2021-09-19 12:00:00
2021/9/19,13:00,623,2021-09-19 13:00:00
2021/9/19,14:00,627,2021-09-19 14:00:00
2021/9/19,15:00,619,2021-09-19 15:00:00
2021/9/19,16:00,637,2021-09-19 16:00:00
2021/9/19,17:00,640,2021-09-19 17:00:00
2021/9/19,18:00,635,2021-09-19 18:00:00
2021/9/19,19:00,623,2021-09-19 19:00:00
2021/9/19,20:00,592,2021-09-19 20:00:00
2021/9/19,21:00,561,2021-09-19 21:00:00
2021/9/19,22:00,534,2021-09-19 22:00:00
2021/9/19,23:00,520,2021-09-19 23:00:00
2021/9/20,0:00,503,2021-09-20 0:00:00
2021/9/20,1:00,480,2021-09-20 1:00:00
2021/9/20,2:00,494,2021-09-20 2:00:00
2021/9/20,3:00,531,2021-09-20 3:00:00
2021/9/20,4:00,557,2021-09-20 4:00:00
2021/9/20,5:00,559,2021-09-20 5:00:00
2021/9/20,6:00,550,2021-09-20 6:00:00
2021/9/20,7:00,567,2021-09-20 7:00:00
2021/9/20,8:00,600,2021-09-20 8:00:00
2021/9/20,9:00,645,2021-09-20 9:00:00
2021/9/20,10:00,679,2021-09-20 10:00:00
2021/9/20,11:00,707,2021-09-20 11:00:00
2021/9/20,12:00,709,2021-09-20 12:00:00
2021/9/20,13:00,729,2021-09-20 13:00:00
2021/9/20,14:00,730,2021-09-20 14:00:00
2021/9/20,15:00,730,2021-09-20 15:00:00
2021/9/20,16:00,728,2021-09-20 16:00:00
2021/9/20,17:00,706,2021-09-20 17:00:00
2021/9/20,18:00,721,2021-09-20 18:00:00
2021/9/20,19:00,692,2021-09-20 19:00:00
2021/9/20,20:00,664,2021-09-20 20:00:00
2021/9/20,21:00,638,2021-09-20 21:00:00
2021/9/20,22:00,602,2021-09-20 22:00:00
2021/9/20,23:00,581,2021-09-20 23:00:00
2021/9/21,0:00,552,2021-09-21 0:00:00
2021/9/21,1:00,531,2021-09-21 1:00:00
2021/9/21,2:00,546,2021-09-21 2:00:00
2021/9/21,3:00,575,2021-09-21 3:00:00
2021/9/21,4:00,596,2021-09-21 4:00:00
2021/9/21,5:00,599,2021-09-21 5:00:00
2021/9/21,6:00,614,2021-09-21 6:00:00
2021/9/21,7:00,637,2021-09-21 7:00:00
2021/9/21,8:00,700,2021-09-21 8:00:00
2021/9/21,9:00,766,2021-09-21 9:00:00
2021/9/21,10:00,794,2021-09-21 10:00:00
2021/9/21,11:00,825,2021-09-21 11:00:00
2021/9/21,12:00,795,2021-09-21 12:00:00
2021/9/21,13:00,846,2021-09-21 13:00:00
2021/9/21,14:00,867,2021-09-21 14:00:00
2021/9/21,15:00,850,2021-09-21 15:00:00
2021/9/21,16:00,830,2021-09-21 16:00:00
2021/9/21,17:00,776,2021-09-21 17:00:00
2021/9/21,18:00,755,2021-09-21 18:00:00
2021/9/21,19:00,717,2021-09-21 19:00:00
2021/9/21,20:00,679,2021-09-21 20:00:00
2021/9/21,21:00,648,2021-09-21 21:00:00
2021/9/21,22:00,626,2021-09-21 22:00:00
2021/9/21,23:00,603,2021-09-21 23:00:00
2021/9/22,0:00,572,2021-09-22 0:00:00
2021/9/22,1:00,553,2021-09-22 1:00:00
2021/9/22,2:00,560,2021-09-22 2:00:00
2021/9/22,3:00,601,2021-09-22 3:00:00
2021/9/22,4:00,625,2021-09-22 4:00:00
2021/9/22,5:00,617,2021-09-22 5:00:00
2021/9/22,6:00,631,2021-09-22 6:00:00
2021/9/22,7:00,665,2021-09-22 7:00:00
2021/9/22,8:00,746,2021-09-22 8:00:00
2021/9/22,9:00,795,2021-09-22 9:00:00
2021/9/22,10:00,796,2021-09-22 10:00:00
2021/9/22,11:00,818,2021-09-22 11:00:00
2021/9/22,12:00,785,2021-09-22 12:00:00
2021/9/22,13:00,830,2021-09-22 13:00:00
2021/9/22,14:00,845,2021-09-22 14:00:00
2021/9/22,15:00,840,2021-09-22 15:00:00
2021/9/22,16:00,834,2021-09-22 16:00:00
2021/9/22,17:00,779,2021-09-22 17:00:00
2021/9/22,18:00,754,2021-09-22 18:00:00
2021/9/22,19:00,708,2021-09-22 19:00:00
2021/9/22,20:00,665,2021-09-22 20:00:00
2021/9/22,21:00,640,2021-09-22 21:00:00
2021/9/22,22:00,615,2021-09-22 22:00:00
2021/9/22,23:00,591,2021-09-22 23:00:00
2021/9/23,0:00,561,2021-09-23 0:00:00
2021/9/23,1:00,542,2021-09-23 1:00:00
2021/9/23,2:00,553,2021-09-23 2:00:00
2021/9/23,3:00,587,2021-09-23 3:00:00
2021/9/23,4:00,604,2021-09-23 4:00:00
2021/9/23,5:00,605,2021-09-23 5:00:00
2021/9/23,6:00,590,2021-09-23 6:00:00
2021/9/23,7:00,605,2021-09-23 7:00:00
2021/9/23,8:00,666,2021-09-23 8:00:00
2021/9/23,9:00,719,2021-09-23 9:00:00
2021/9/23,10:00,743,2021-09-23 10:00:00
2021/9/23,11:00,753,2021-09-23 11:00:00
2021/9/23,12:00,737,2021-09-23 12:00:00
2021/9/23,13:00,776,2021-09-23 13:00:00
2021/9/23,14:00,769,2021-09-23 14:00:00
2021/9/23,15:00,763,2021-09-23 15:00:00
2021/9/23,16:00,732,2021-09-23 16:00:00
2021/9/23,17:00,717,2021-09-23 17:00:00
2021/9/23,18:00,734,2021-09-23 18:00:00
2021/9/23,19:00,699,2021-09-23 19:00:00
2021/9/23,20:00,662,2021-09-23 20:00:00
2021/9/23,21:00,627,2021-09-23 21:00:00
2021/9/23,22:00,599,2021-09-23 22:00:00
2021/9/23,23:00,571,2021-09-23 23:00:00
2021/9/24,0:00,550,2021-09-24 0:00:00
2021/9/24,1:00,522,2021-09-24 1:00:00
2021/9/24,2:00,539,2021-09-24 2:00:00
2021/9/24,3:00,580,2021-09-24 3:00:00
2021/9/24,4:00,604,2021-09-24 4:00:00
2021/9/24,5:00,603,2021-09-24 5:00:00
2021/9/24,6:00,603,2021-09-24 6:00:00
2021/9/24,7:00,626,2021-09-24 7:00:00
2021/9/24,8:00,672,2021-09-24 8:00:00
2021/9/24,9:00,724,2021-09-24 9:00:00
2021/9/24,10:00,758,2021-09-24 10:00:00
2021/9/24,11:00,779,2021-09-24 11:00:00
2021/9/24,12:00,750,2021-09-24 12:00:00
2021/9/24,13:00,780,2021-09-24 13:00:00
2021/9/24,14:00,770,2021-09-24 14:00:00
2021/9/24,15:00,746,2021-09-24 15:00:00
2021/9/24,16:00,744,2021-09-24 16:00:00
2021/9/24,17:00,709,2021-09-24 17:00:00
2021/9/24,18:00,713,2021-09-24 18:00:00
2021/9/24,19:00,680,2021-09-24 19:00:00
2021/9/24,20:00,641,2021-09-24 20:00:00
2021/9/24,21:00,615,2021-09-24 21:00:00
2021/9/24,22:00,590,2021-09-24 22:00:00
2021/9/24,23:00,571,2021-09-24 23:00:00
2021/9/25,0:00,544,2021-09-25 0:00:00
2021/9/25,1:00,519,2021-09-25 1:00:00
2021/9/25,2:00,529,2021-09-25 2:00:00
2021/9/25,3:00,569,2021-09-25 3:00:00
2021/9/25,4:00,586,2021-09-25 4:00:00
2021/9/25,5:00,574,2021-09-25 5:00:00
2021/9/25,6:00,560,2021-09-25 6:00:00
2021/9/25,7:00,563,2021-09-25 7:00:00
2021/9/25,8:00,585,2021-09-25 8:00:00
2021/9/25,9:00,617,2021-09-25 9:00:00
2021/9/25,10:00,651,2021-09-25 10:00:00
2021/9/25,11:00,662,2021-09-25 11:00:00
2021/9/25,12:00,670,2021-09-25 12:00:00
2021/9/25,13:00,684,2021-09-25 13:00:00
2021/9/25,14:00,673,2021-09-25 14:00:00
2021/9/25,15:00,666,2021-09-25 15:00:00
2021/9/25,16:00,658,2021-09-25 16:00:00
2021/9/25,17:00,652,2021-09-25 17:00:00
2021/9/25,18:00,659,2021-09-25 18:00:00
2021/9/25,19:00,629,2021-09-25 19:00:00
2021/9/25,20:00,595,2021-09-25 20:00:00
2021/9/25,21:00,563,2021-09-25 21:00:00
2021/9/25,22:00,550,2021-09-25 22:00:00
2021/9/25,23:00,532,2021-09-25 23:00:00
2021/9/26,0:00,501,2021-09-26 0:00:00
2021/9/26,1:00,483,2021-09-26 1:00:00
2021/9/26,2:00,495,2021-09-26 2:00:00
2021/9/26,3:00,536,2021-09-26 3:00:00
2021/9/26,4:00,543,2021-09-26 4:00:00
2021/9/26,5:00,540,2021-09-26 5:00:00
2021/9/26,6:00,523,2021-09-26 6:00:00
2021/9/26,7:00,530,2021-09-26 7:00:00
2021/9/26,8:00,532,2021-09-26 8:00:00
2021/9/26,9:00,548,2021-09-26 9:00:00
2021/9/26,10:00,585,2021-09-26 10:00:00
2021/9/26,11:00,584,2021-09-26 11:00:00
2021/9/26,12:00,605,2021-09-26 12:00:00
