DATE,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,合計,lat,lon
2021/11/4,35427.3,0,23258.7,1474.3,0.4,563.4,4032.9,174.8,chubu,29504.5,35.17155443,136.9137925
2021/11/5,35127.2,0,23322.9,1500.8,0.3,562.7,4313.2,159.1,chubu,29859,35.17155443,136.9137925
2021/11/6,29927.6,0,21548.6,1288.3,0.2,565.5,2673,43.9,chubu,26119.5,35.17155443,136.9137925
2021/11/7,26877,0,19815.4,1329.2,0.2,564.6,3070.9,210.4,chubu,24990.7,35.17155443,136.9137925
2021/11/8,34012.3,0,24799.4,1423.2,0.3,562.4,3352.3,479.9,chubu,30617.5,35.17155443,136.9137925
2021/11/9,36219.9,0,29566.6,1684.2,0.3,560.8,1480.7,349.4,chubu,33642,35.17155443,136.9137925
2021/11/10,36208,0,28074.3,1624.4,0.4,563,3566.9,289.3,chubu,34118.3,35.17155443,136.9137925
2021/11/11,36497.3,0,29524.3,1455.4,0.4,560.4,3302,200.4,chubu,35042.9,35.17155443,136.9137925
2021/11/12,36641,0,28194.8,1511.6,0.4,551.5,3165.4,248,chubu,33671.7,35.17155443,136.9137925
2021/11/13,31382.1,0,23786.4,1248.5,0.1,544.6,4211.2,140.3,chubu,29931.1,35.17155443,136.9137925
2021/11/14,28459.4,0,22666.2,1187.8,0.1,526.7,3228.3,90.1,chubu,27699.2,35.17155443,136.9137925
2021/11/15,35493.3,0,27291.8,1416.1,0.1,523.6,4009.7,185.5,chubu,33426.8,35.17155443,136.9137925
2021/11/16,36915.1,0,29147.8,1410.5,0,523.2,3597.3,135,chubu,34813.8,35.17155443,136.9137925
2021/11/17,36892.1,0,28960.7,1342.7,0,525,4076.2,101.3,chubu,35005.9,35.17155443,136.9137925
2021/11/18,37279.6,0,29631.7,1362.5,0,525,2941.2,28.1,chubu,34488.5,35.17155443,136.9137925
2021/11/19,36832.5,0,27708.9,1440.5,0.1,513.1,3276,76.1,chubu,33014.7,35.17155443,136.9137925
2021/11/20,31204.6,0,23683.4,1261.7,0.1,540.2,3829,71.8,chubu,29386.2,35.17155443,136.9137925
2021/11/21,27965.9,0,20331.2,1219.7,0.1,574.5,2103.8,38.4,chubu,24267.7,35.17155443,136.9137925
2021/11/22,35730.3,0,30063.4,1712.7,0.2,570.4,179.5,283.6,chubu,32809.8,35.17155443,136.9137925
2021/11/23,36669.5,0,26628,1766.5,0.1,570.5,3333.9,573,chubu,32872,35.17155443,136.9137925
2021/11/24,39587.4,0,30482.5,1656.1,0.2,567.7,2712.1,501.8,chubu,35920.4,35.17155443,136.9137925
2021/11/25,38961.8,0,30235.7,1780,0.2,567.5,3245.5,327.1,chubu,36156,35.17155443,136.9137925
2021/11/26,38042.3,0,27292.1,1857.7,0.2,566.3,3003.3,290.9,chubu,33010.5,35.17155443,136.9137925
2021/11/27,34108.3,0,24243.7,1519.6,0.1,569.7,3174.8,403.6,chubu,29911.5,35.17155443,136.9137925
2021/11/28,31501.8,0,21991.2,1483.1,0.2,568.9,4133.8,213.3,chubu,28390.5,35.17155443,136.9137925
2021/11/29,39845.1,0,27695.2,1649.9,0.3,567.3,3620.2,12.3,chubu,33545.2,35.17155443,136.9137925
2021/11/30,40726.4,0,27958.3,1787.6,0.3,534.5,2362.3,194.2,chubu,32837.2,35.17155443,136.9137925
2021/12/1,39197.7,0,25218.7,2800.4,0.3,401.1,3031.1,570.1,chubu,32021.7,35.17155443,136.9137925
2021/12/2,41565.6,0,26333.2,2439.8,0.3,290.4,3882.9,282.2,chubu,33228.8,35.17155443,136.9137925
2021/12/3,40973.1,0,26663.9,2219.1,0.3,415.6,3754.4,142.1,chubu,33195.4,35.17155443,136.9137925
2021/12/4,35462.9,0,22757.4,2013.3,0.2,474.9,2655.3,439.4,chubu,28340.5,35.17155443,136.9137925
2021/12/5,32504.9,0,21044.5,1922.1,0.2,276.1,2634.2,179.8,chubu,26056.9,35.17155443,136.9137925
2021/12/6,40520.1,0,30060.1,1930,0.3,273.8,418.2,160.3,chubu,32842.7,35.17155443,136.9137925
2021/12/7,41137.4,0,30768.7,1964.5,0.3,277.2,307.9,144.3,chubu,33462.9,35.17155443,136.9137925
2021/12/8,40537.4,0,29898,2317.7,0.3,491.5,1614.2,415.4,chubu,34737.1,35.17155443,136.9137925
2021/12/9,39910.6,0,25191.2,2221.8,0.3,493,3721.7,117,chubu,31745,35.17155443,136.9137925
2021/12/10,39782.5,0,25861.6,2133.3,0.3,494.5,2905.5,34,chubu,31429.2,35.17155443,136.9137925
2021/12/11,33958.7,0,21764.3,2015.7,0.2,499.4,3323.9,104.9,chubu,27708.4,35.17155443,136.9137925
2021/12/12,30351.6,0,19299.9,1826.5,0.2,542.4,2335.6,191.8,chubu,24196.4,35.17155443,136.9137925
2021/12/13,39518.3,0,26050.7,1987.3,0.3,542.3,3449,469.9,chubu,32499.5,35.17155443,136.9137925
2021/12/14,42760.7,0,30774.2,1935.5,0.3,544.2,3500.7,150.6,chubu,36905.5,35.17155443,136.9137925
2021/12/15,42461.4,0,29307.4,1871,0.3,528.9,3512.1,288.6,chubu,35508.3,35.17155443,136.9137925
2021/12/16,41563.6,0,28302.5,1824.6,0.3,523.7,2920.5,66.3,chubu,33637.9,35.17155443,136.9137925
2021/12/17,41444,0,29886.5,2299.4,0.3,536.5,1485.6,405.8,chubu,34614.1,35.17155443,136.9137925
2021/12/18,39568.9,0,27545.6,2100.3,0.2,542.3,3066.5,467,chubu,33721.9,35.17155443,136.9137925
2021/12/19,36004.7,0,27234.2,1893.8,0.1,346.1,2532.5,454.2,chubu,32460.9,35.17155443,136.9137925
2021/12/20,42736.2,0,31708.4,2249,0,525.9,3582.1,326.9,chubu,38392.3,35.17155443,136.9137925
2021/12/21,43350.1,0,29460.2,2343,0.1,542,3219.9,305.2,chubu,35870.4,35.17155443,136.9137925
2021/12/22,42720.4,0,28629.8,2325.9,0.3,536.2,2963.7,373.2,chubu,34829.1,35.17155443,136.9137925
2021/12/23,43060.1,0,29178.3,2267.8,0.3,534.9,3802.1,160.8,chubu,35944.2,35.17155443,136.9137925
2021/12/24,41117.4,0,28019.2,2136.7,0.3,538,3272.1,93.6,chubu,34059.9,35.17155443,136.9137925
2021/12/25,35225.6,0,23412,1875.2,0.2,542.9,2312.7,473.3,chubu,28616.3,35.17155443,136.9137925
2021/12/26,36728.1,0,25335.6,1738.4,0.2,539,2638.8,433.7,chubu,30685.7,35.17155443,136.9137925
2021/12/27,45377.1,0,33855.9,2057,0.3,538.2,2404.3,452.3,chubu,39308,35.17155443,136.9137925
2021/12/28,42572.7,0,28840.5,2074.2,0.3,528.9,3285,448.5,chubu,35177.4,35.17155443,136.9137925
2021/12/29,35880.4,0,23784,1592.4,0.3,513.4,2422.7,41.7,chubu,28354.5,35.17155443,136.9137925
2021/12/30,31131.3,0,20276.7,1651.7,0.3,417,2466.3,466.3,chubu,25278.3,35.17155443,136.9137925
2021/12/31,32545,0,21150.4,1668.9,0.3,410.9,2312.8,585,chubu,26128.3,35.17155443,136.9137925
2022/1/1,31541.2,0,20121.3,1495.4,0.3,413.5,3066.6,519.7,chubu,25616.8,35.17155443,136.9137925
2022/1/2,31187.5,0,21309.9,1435.3,0.3,412.1,3588.2,248.9,chubu,26994.7,35.17155443,136.9137925
2022/1/3,30278,0,19213,1453,0.3,346.6,2989.6,324.2,chubu,24326.7,35.17155443,136.9137925
2022/1/4,33413.3,0,21615.9,1670.2,0.3,441.2,3004,494.9,chubu,27226.5,35.17155443,136.9137925
2022/1/5,38937.5,0,27106.9,2004.1,0.3,510.3,3714,345.9,chubu,33681.5,35.17155443,136.9137925
2022/1/6,45972.3,0,37455,2246.5,0.3,509.9,884.2,157.8,chubu,41253.7,35.17155443,136.9137925
2022/1/7,46360.3,0,36526.8,1913.5,0.3,320.8,3515.2,477.1,chubu,42753.7,35.17155443,136.9137925
2022/1/8,40405,0,32485,1444.3,0.3,524.6,3864,130.7,chubu,38448.9,35.17155443,136.9137925
2022/1/9,34974.9,0,28229.6,1362.9,0.3,534.4,3508.2,173.2,chubu,33808.6,35.17155443,136.9137925
2022/1/10,38611,0,31246.7,1494.8,0.3,553.8,3876.1,103,chubu,37274.7,35.17155443,136.9137925
2022/1/11,45255.8,0,38727.7,1903.9,0.3,558.2,274.3,323.2,chubu,41787.6,35.17155443,136.9137925
2022/1/12,47583.4,0,38177.6,1949.4,0.3,547.6,3711.4,633.8,chubu,45020.1,35.17155443,136.9137925
2022/1/13,48440.6,0,40177.9,1851.2,0.3,559.9,2384.2,537.5,chubu,45511,35.17155443,136.9137925
2022/1/14,49114,0,38748.3,1903,0.3,570.6,2807.1,584,chubu,44613.3,35.17155443,136.9137925
2022/1/15,41458,0,32540.1,1200.5,0.3,568.6,2597.7,321,chubu,37228.2,35.17155443,136.9137925
2022/1/16,36135.7,0,25520.3,1245.1,0.3,565,3770,208.8,chubu,31309.5,35.17155443,136.9137925
2022/1/17,44568.5,0,33024.8,1567.8,0.3,563.2,2078.8,428.8,chubu,37663.7,35.17155443,136.9137925
2022/1/18,48425.1,0,36783.5,1670.6,0.3,565,3436.1,583.9,chubu,43039.4,35.17155443,136.9137925
2022/1/19,48392.8,0,37974.2,1520.7,0.3,561,3584.2,180.6,chubu,43821,35.17155443,136.9137925
2022/1/20,48608,0,37767.1,1513.2,0.2,563.3,3158.7,393.4,chubu,43395.9,35.17155443,136.9137925
2022/1/21,48599.3,0,38224.9,1441.5,0.3,560.6,4004.5,467.2,chubu,44699,35.17155443,136.9137925
2022/1/22,40875.3,0,31235.7,1145.6,0.3,565.9,4409.8,247.4,chubu,37604.7,35.17155443,136.9137925
2022/1/23,38558.4,0,30800.5,1036.5,0.3,564,712.8,70.8,chubu,33184.9,35.17155443,136.9137925
2022/1/24,43985.7,0,34819.2,1294.3,0.3,557.3,3134.7,346.6,chubu,40152.4,35.17155443,136.9137925
2022/1/25,45391.2,0,37208.1,1343.8,0.3,562.1,2445.6,90.5,chubu,41650.4,35.17155443,136.9137925
2022/1/26,43866.6,0,34238,1344.4,0.3,564.3,3827.4,380.2,chubu,40354.6,35.17155443,136.9137925
2022/1/27,43942.4,0,33392.9,1298.8,0.3,560.6,3410.5,366.6,chubu,39029.7,35.17155443,136.9137925
2022/1/28,43775.8,0,32665.4,1339.5,0.3,562.8,3728.3,249.7,chubu,38546,35.17155443,136.9137925
2022/1/29,37753.9,0,28620.8,1040.6,0.3,570,3023.4,274.3,chubu,33529.4,35.17155443,136.9137925
2022/1/30,35453.7,0,28022.7,1017.7,0.3,566.3,1807.5,192.1,chubu,31606.6,35.17155443,136.9137925
2022/1/31,43712.8,0,33514.6,1194.1,0.3,562.2,4511.2,300,chubu,40082.4,35.17155443,136.9137925
2022/2/1,45079.5,0,35406.4,1137.3,0.3,556.3,3764,342.7,chubu,41207,35.17155443,136.9137925
2022/2/2,45169,0,34774.6,1055.9,0.3,550.8,3809.1,320.9,chubu,40511.6,35.17155443,136.9137925
2022/2/3,45662.8,0,36427.4,1081.5,0.3,550.4,2746.5,418.6,chubu,41224.7,35.17155443,136.9137925
2022/2/4,44882.6,0,34954.2,1063.7,0.3,550.8,3747.4,350.3,chubu,40666.7,35.17155443,136.9137925
2022/2/5,40992.9,0,30854.9,995.7,0.3,552.4,3069.2,453.1,chubu,35925.6,35.17155443,136.9137925
2022/2/6,38720.6,0,29379.1,990.9,0.3,554.6,2731.7,494.7,chubu,34151.3,35.17155443,136.9137925
2022/2/7,46255.5,0,34926.2,1017,0.3,539.4,4079.6,232.3,chubu,40794.8,35.17155443,136.9137925
2022/2/8,45847,0,36600.7,1063.6,0.3,509.2,3286.2,126.3,chubu,41586.3,35.17155443,136.9137925
2022/2/9,44497.7,0,33248.7,998.9,0.3,533.5,4573.3,86.4,chubu,39441.1,35.17155443,136.9137925
2022/2/10,46604.2,0,40604.8,1485.1,0.3,537.6,455.5,178.5,chubu,43261.8,35.17155443,136.9137925
2022/2/11,42258.3,0,33909.9,907.3,0.3,538.1,4052.3,321.7,chubu,39729.6,35.17155443,136.9137925
2022/2/12,37502.8,0,29158.8,899.7,0.3,538.8,4017.4,78.7,chubu,34693.7,35.17155443,136.9137925
2022/2/13,35866.2,0,28841.7,910.8,0.3,533.5,894.5,78.4,chubu,31259.2,35.17155443,136.9137925
2022/2/14,42877.4,0,36084,1109.4,0.3,507.5,2021.1,92.5,chubu,39814.8,35.17155443,136.9137925
2022/2/15,43445.2,0,35545.9,1102.2,0.2,503.4,2817.2,118.6,chubu,40087.5,35.17155443,136.9137925
2022/2/16,45256.9,0,34650.1,1042.3,0.2,507.4,3762.4,409.6,chubu,40372,35.17155443,136.9137925
2022/2/17,48515.4,0,38829.4,1111.3,0.2,511.4,3783.7,415.6,chubu,44651.6,35.17155443,136.9137925
2022/2/18,46321.2,0,36758.7,1077.5,0.2,513.9,4671,255.7,chubu,43277,35.17155443,136.9137925
2022/2/19,39530.1,0,32982.1,847.3,0.2,511.9,1979.8,91,chubu,36412.3,35.17155443,136.9137925
2022/2/20,35030.9,0,27537.1,1025.3,0.2,454.7,3746.5,568.8,chubu,33332.6,35.17155443,136.9137925
2022/2/21,46563.2,0,36245.2,1098.7,0.2,432.9,3745.9,559.9,chubu,42082.8,35.17155443,136.9137925
2022/2/22,48345.8,0,38689.4,1047.4,0.2,491.8,2896.2,527.3,chubu,43652.3,35.17155443,136.9137925
2022/2/23,45805.5,0,36490.7,881.1,0.2,521.5,4436.2,431.1,chubu,42760.8,35.17155443,136.9137925
2022/2/24,47235.9,0,37540.9,1172.7,0.2,523.5,4875.7,376,chubu,44489,35.17155443,136.9137925
2022/2/25,45526.8,0,35261,1179.7,0.2,521.9,5107.5,416.4,chubu,42486.7,35.17155443,136.9137925
2022/2/26,36817.9,0,28217.2,932.1,0.2,521,5331.6,195.8,chubu,35197.9,35.17155443,136.9137925
2022/2/27,33451.9,0,26437,954.4,0.2,514.7,3870.4,377.6,chubu,32154.3,35.17155443,136.9137925
2022/2/28,40186.8,0,30640.3,1190.3,0.2,538.8,5248.3,241.5,chubu,37859.4,35.17155443,136.9137925
2022/3/1,43602.4,0,36544.7,1258,0.2,551.2,1298.2,89.2,chubu,39741.5,35.17155443,136.9137925
2022/3/2,41151.7,0,31397.8,1115.8,0.2,552.9,4065.1,271.3,chubu,37403.1,35.17155443,136.9137925
2022/3/3,41871.7,0,31914.1,1144.4,0.2,554.8,4741.7,422.5,chubu,38777.7,35.17155443,136.9137925
2022/3/4,41536.3,0,31637.1,1172.4,0.2,565.9,4681.6,141.5,chubu,38198.7,35.17155443,136.9137925
2022/3/5,34940.7,0,27394.8,981.3,0.1,555.8,4508.7,309,chubu,33749.7,35.17155443,136.9137925
2022/3/6,33707.5,0,25497.8,1048.7,0.1,554.2,4327.4,592.4,chubu,32020.6,35.17155443,136.9137925
2022/3/7,42252.4,0,32526,1307.4,0.2,557.4,4575.2,325.4,chubu,39291.6,35.17155443,136.9137925
2022/3/8,42982.9,0,33204.6,1305.3,0.2,562.9,5639,231.7,chubu,40943.7,35.17155443,136.9137925
2022/3/9,42591.4,0,32717.6,1255.2,0.2,570.5,3605.1,205.8,chubu,38354.4,35.17155443,136.9137925
2022/3/10,41103.9,0,29424.2,1239.1,0.2,571.9,5261.7,55.6,chubu,36552.7,35.17155443,136.9137925
2022/3/11,39109.7,0,26430.3,1290.5,0.2,575.4,5131.3,73.8,chubu,33501.5,35.17155443,136.9137925
2022/3/12,31707.2,0,20561.4,1202.9,0.1,573.2,5283.3,162.2,chubu,27783.1,35.17155443,136.9137925
2022/3/13,27630.6,0,19098.3,1381.9,0.1,567.3,3967.5,92.9,chubu,25108,35.17155443,136.9137925
2022/3/14,33688.5,0,20537.1,2146.9,0.2,571.6,5244.5,151.2,chubu,28651.5,35.17155443,136.9137925
2022/3/15,35235.4,0,21320.3,2738.2,0.2,576.5,4841.8,289.5,chubu,29766.5,35.17155443,136.9137925
2022/3/16,36124.7,0,22772.8,2762.6,0.3,575.5,5655.7,112.9,chubu,31879.8,35.17155443,136.9137925
2022/3/17,36502,0,25755.2,2609,0.3,570.2,4124.3,180.1,chubu,33239.1,35.17155443,136.9137925
2022/3/18,38554.8,0,34086.7,2775,0.3,547.8,326.8,305.1,chubu,38041.7,35.17155443,136.9137925
2022/3/19,32260.9,0,24715,3028.3,0.1,518.4,3804.9,485.2,chubu,32551.9,35.17155443,136.9137925
2022/3/20,29564.3,0,22433.1,2756.2,0.1,551.3,5460.3,324.1,chubu,31525.1,35.17155443,136.9137925
2022/3/21,34479.3,0,26584.7,2495.4,0.1,547.5,4987.8,144.9,chubu,34760.4,35.17155443,136.9137925
2022/3/22,40648,0,35440.8,2864.6,0.2,546,997.5,108.8,chubu,39957.9,35.17155443,136.9137925
2022/3/23,41059.9,0,35508.7,2713.8,0.2,550.1,3263.2,83.1,chubu,42119.1,35.17155443,136.9137925
2022/3/24,38462.7,0,29927.9,2558.4,0.2,563.2,5668.6,251.5,chubu,38969.8,35.17155443,136.9137925
2022/3/25,37027.1,0,25839.3,2525.1,0.2,578.4,5443.6,127.2,chubu,34513.8,35.17155443,136.9137925
2022/3/26,31711.3,0,22625.3,2960.1,0.1,563.1,355.8,284.3,chubu,26788.7,35.17155443,136.9137925
2022/3/27,27136.9,0,17364.7,3626.1,0.1,570,5451.9,433.2,chubu,27446,35.17155443,136.9137925
2022/3/28,35149.1,0,21578,3671.4,0.2,570.1,4359.9,371.2,chubu,30550.8,35.17155443,136.9137925
2022/3/29,37290.8,0,26191.7,3122,0.2,572.9,1752.1,102.5,chubu,31741.4,35.17155443,136.9137925
2022/3/30,35231.8,0,23188.1,3018.3,0.2,575.4,5366,25.6,chubu,32173.6,35.17155443,136.9137925
2022/3/31,34403.7,0,24557.3,2939,0.2,569,2453.6,256.6,chubu,30775.7,35.17155443,136.9137925
2022/4/1,36524,0,25971.6,3046.4,0.2,538,4868.5,408.1,chubu,34832.8,35.17155443,136.9137925
2022/4/2,32176.2,0,23767.8,2615.4,0.1,533.3,4631,86.3,chubu,31633.9,35.17155443,136.9137925
2022/4/3,29899.2,0,23517.7,2493.2,0.1,532.4,1161.9,160,chubu,27865.3,35.17155443,136.9137925
2022/4/4,35445.8,0,26630.4,2872.8,0.2,531.5,4909.2,240.1,chubu,35184.2,35.17155443,136.9137925
2022/4/5,36348.6,0,25413.1,2815.2,0.2,498.5,6514.3,108.1,chubu,35349.4,35.17155443,136.9137925
2022/4/6,35532.5,0,24240.9,2788,0.2,335.3,6104,71.9,chubu,33540.3,35.17155443,136.9137925
2022/4/7,35148.5,0,23825.8,2665.4,0.2,495.5,5675,86.8,chubu,32748.7,35.17155443,136.9137925
2022/4/8,34425.7,0,22408.9,2597.3,0.2,321.4,6466,193.8,chubu,31987.6,35.17155443,136.9137925
2022/4/9,28964.4,0,19736.4,2186.6,0.1,321.9,6333.6,22.9,chubu,28601.5,35.17155443,136.9137925
2022/4/10,26018.4,0,16992.9,2053.8,0,316.9,6277.3,27.3,chubu,25668.2,35.17155443,136.9137925
2022/4/11,32585.9,0,23146.4,2425.3,0.2,313.1,5149.4,44.4,chubu,31078.8,35.17155443,136.9137925
2022/4/12,34822.6,0,24463.8,2568.5,0.2,315.3,6197.5,33.8,chubu,33579.1,35.17155443,136.9137925
2022/4/13,35073,0,25394.1,2624.7,0.2,319.9,5328.9,29.6,chubu,33697.4,35.17155443,136.9137925
2022/4/14,34731.5,0,29316.9,2892.5,0.2,317.8,1850.4,143.8,chubu,34521.6,35.17155443,136.9137925
2022/4/15,33993.3,0,28077.4,3561.5,0.2,324.1,1649.4,138.1,chubu,33750.7,35.17155443,136.9137925
2022/4/16,28468.6,0,18223.5,3079.9,0.2,322.5,5772.9,361.2,chubu,27760.2,35.17155443,136.9137925
2022/4/17,26711.1,0,18997.6,2790.3,0.3,316.5,2399.8,80.9,chubu,24585.4,35.17155443,136.9137925
2022/4/18,34238,0,25632.7,3115.6,0.4,309.6,1260.2,131.4,chubu,30449.9,35.17155443,136.9137925
2022/4/19,35086.8,0,22856.9,3227.8,0.4,305.8,5754.2,154.5,chubu,32299.6,35.17155443,136.9137925
2022/4/20,34766.2,0,22796,3120.2,0.4,310.5,6214.2,40,chubu,32481.3,35.17155443,136.9137925
2022/4/21,34887.2,0,26596.2,3213.5,0.4,311.1,1913.3,161.4,chubu,32195.9,35.17155443,136.9137925
2022/4/22,34200.6,0,21467,3882.8,0.4,311.9,6111.8,192.3,chubu,31966.2,35.17155443,136.9137925
2022/4/23,28517.5,0,18225.6,3582,0.2,316.4,5069.6,218.7,chubu,27412.5,35.17155443,136.9137925
2022/4/24,25867.6,0,17917.1,3508.9,0.2,317.3,945.4,63.7,chubu,22752.6,35.17155443,136.9137925
2022/4/25,33370.9,0,20285.1,3780.5,0.4,311.8,6253.9,33,chubu,30664.7,35.17155443,136.9137925
2022/4/26,35249.7,0,26166.3,4204,0.3,319.2,1171.1,220.9,chubu,32081.8,35.17155443,136.9137925
2022/4/27,34673.7,0,23231.9,4347.2,0.3,315.6,2899.8,256.8,chubu,31051.6,35.17155443,136.9137925
2022/4/28,33023.4,0,19725.4,4691.5,0.3,301.9,4567.6,173.2,chubu,29459.9,35.17155443,136.9137925
2022/4/29,30765.2,0,21834.8,4752.3,0.2,198.3,720.2,368.9,chubu,27874.7,35.17155443,136.9137925
2022/4/30,26226.2,0,14163.3,4670.1,0.2,190,5856.6,308,chubu,25188.2,35.17155443,136.9137925
2022/5/1,24711.7,0,16275.3,4721,0,199.4,1204.4,294.8,chubu,22694.9,35.17155443,136.9137925
2022/5/2,25509.1,0,14245.7,4693.2,0.1,337.1,6297.4,237.7,chubu,25811.2,35.17155443,136.9137925
2022/5/3,24080.5,0,11976.1,4200.9,0.2,420.8,7100.2,210.4,chubu,23908.6,35.17155443,136.9137925
2022/5/4,23952.9,0,12416.8,3956.6,0.2,424.3,6842.7,55.7,chubu,23696.3,35.17155443,136.9137925
2022/5/5,23772.8,0,12508.3,3812.2,0.2,434.7,6563.1,39.3,chubu,23357.8,35.17155443,136.9137925
2022/5/6,26019.7,0,15289.8,3737.8,0.2,435.6,4507.4,151.9,chubu,24122.7,35.17155443,136.9137925
2022/5/7,26571.1,0,17095.2,3578.3,0.2,435.5,6179.7,76.9,chubu,27365.8,35.17155443,136.9137925
2022/5/8,25098.2,0,15728.1,3475.3,0.2,433.2,6689,294.3,chubu,26620.1,35.17155443,136.9137925
2022/5/9,32633.8,0,24985.9,3936.5,0.2,401.9,1012.5,59.9,chubu,30396.9,35.17155443,136.9137925
2022/5/10,34372.2,0,24121.6,3688.1,0.2,402.9,5557.9,87,chubu,33857.7,35.17155443,136.9137925
2022/5/11,34494.5,0,24507.6,3722,0.2,401.5,4643.8,102.5,chubu,33377.6,35.17155443,136.9137925
2022/5/12,34687.9,0,28335.3,3982.5,0.2,402.9,1981.4,227.5,chubu,34929.8,35.17155443,136.9137925
2022/5/13,34666.7,0,27838.2,4510.8,0.2,407.5,1324,129.2,chubu,34209.9,35.17155443,136.9137925
2022/5/14,28862.7,0,19984.6,4464.6,0.2,407.1,3973.1,358.8,chubu,29188.4,35.17155443,136.9137925
2022/5/15,25709.5,0,18725.3,4129.9,0.2,421.9,3097.5,139.6,chubu,26514.4,35.17155443,136.9137925
2022/5/16,32673.4,0,23129.8,4043,0.2,438.6,2727.1,8,chubu,30346.7,35.17155443,136.9137925
2022/5/17,34413.2,0,25576,3714.9,0.2,435.9,1719.5,19.2,chubu,31465.7,35.17155443,136.9137925
2022/5/18,34632.6,0,20910.4,3365.8,0.2,287.2,6830.2,16.4,chubu,31410.2,35.17155443,136.9137925
2022/5/19,34232.2,0,22350.2,3205.2,0.2,216.5,5848.1,35.4,chubu,31655.6,35.17155443,136.9137925
2022/5/20,33291.3,0,23742,3157.3,0.2,289.7,3232.6,17,chubu,30438.8,35.17155443,136.9137925
2022/5/21,28374.3,0,20876,2843.8,0.2,318,956.7,13.6,chubu,25008.3,35.17155443,136.9137925
2022/5/22,26081.5,0,17228,2759.2,0.2,324.8,6324.5,88.5,chubu,26725.2,35.17155443,136.9137925
2022/5/23,33502,0,20530,2945.1,0.2,318.8,6816.8,220.2,chubu,30831.1,35.17155443,136.9137925
2022/5/24,36060.9,0,22545.8,3095.5,0.2,321,6080.2,47.9,chubu,32090.6,35.17155443,136.9137925
2022/5/25,35774.2,0,23388.8,2934.2,0.2,370.2,6082.1,79.6,chubu,32855.1,35.17155443,136.9137925
2022/5/26,35024.1,0,25579.7,3035.6,0.2,437.3,2046.5,145.2,chubu,31244.5,35.17155443,136.9137925
2022/5/27,34969.2,0,21859.5,3851.9,0.2,439.3,5509.4,249.6,chubu,31909.9,35.17155443,136.9137925
2022/5/28,28958.4,0,18157.2,3614.3,0.2,440.1,6549.7,277.9,chubu,29039.4,35.17155443,136.9137925
2022/5/29,27275.3,0,16462.3,3092.7,0.2,275.9,6878.2,79.7,chubu,26789,35.17155443,136.9137925
2022/5/30,34919.9,0,24184.9,3151.5,0.1,393.6,5656.3,140.6,chubu,33527,35.17155443,136.9137925
2022/5/31,35425.9,0,24898.7,3345.4,0.1,436.8,3643.4,223.6,chubu,32548,35.17155443,136.9137925
2022/6/1,35212.6,0,22839.7,3262.7,0.3,441.1,4837,97.2,chubu,31478,35.17155443,136.9137925
2022/6/2,36363.6,0,23322,3007.1,0.3,434.7,6796.8,37,chubu,33597.9,35.17155443,136.9137925
2022/6/3,35997.7,0,22793.6,2802.9,0.3,433.3,6350.7,149.9,chubu,32530.7,35.17155443,136.9137925
2022/6/4,29124.2,0,18290.5,2380.1,0.1,430.8,6713,105.4,chubu,27919.9,35.17155443,136.9137925
2022/6/5,26895.6,0,18339.6,2446.9,0.1,504.4,4164.6,83.8,chubu,25539.4,35.17155443,136.9137925
2022/6/6,33331.2,0,23868.4,3586,0.3,543.2,1567.6,439.6,chubu,30005.1,35.17155443,136.9137925
2022/6/7,35163.5,0,21262.2,3618.9,0.3,542.7,6035.4,395.3,chubu,31854.8,35.17155443,136.9137925
2022/6/8,35061.3,0,22007.9,3418.6,0.3,553.2,6252.2,56.6,chubu,32288.8,35.17155443,136.9137925
2022/6/9,35345.6,0,23238.4,3268.9,0.2,582.7,6271.8,49.4,chubu,33411.4,35.17155443,136.9137925
2022/6/10,35224.8,0,24472.7,3256.8,0.1,545.3,5390.5,36,chubu,33701.4,35.17155443,136.9137925
2022/6/11,28882.7,0,22595.2,3107,0,535.3,1847.9,111.5,chubu,28196.9,35.17155443,136.9137925
2022/6/12,26871.6,0,17105.2,2659,0,537.5,6535.6,276.4,chubu,27113.7,35.17155443,136.9137925
2022/6/13,33757.2,0,23160.2,2750.5,0,534.8,5347.7,127.9,chubu,31921.1,35.17155443,136.9137925
2022/6/14,35385.8,0,27126,3053.7,0,526.3,1251.5,490.6,chubu,32448.1,35.17155443,136.9137925
2022/6/15,35446.4,0,26895.5,3224.2,0,531.1,1798.5,258.8,chubu,32708.1,35.17155443,136.9137925
2022/6/16,36071,0,25339.9,3135.3,0,534.6,3459.4,39.4,chubu,32508.6,35.17155443,136.9137925
2022/6/17,36721.8,0,25429,2947.3,0,534.1,4782.8,58.8,chubu,33752,35.17155443,136.9137925
2022/6/18,30044.1,0,23910.1,2331,0,516.8,1227.8,29.1,chubu,28014.8,35.17155443,136.9137925
2022/6/19,28530.3,0,20520.8,2415.9,0,516.1,5731.8,52.3,chubu,29236.9,35.17155443,136.9137925
2022/6/20,37625.7,0,28366.1,2535.6,0,514.9,4707.7,38.3,chubu,36162.6,35.17155443,136.9137925
2022/6/21,38487.6,0,31816.1,2688.5,0,499.8,1802.6,34.7,chubu,36841.7,35.17155443,136.9137925
